YEAR,MO,DY,HR,IT,IT clear,IT EXT,HREL
2021,8,24,12,953.7,994.2,1256.4,9.09
2021,8,24,13,864.18,942.62,1199.98,9.03
2021,8,24,14,758.88,826.95,1070.15,9.16
2021,8,24,15,590.59,655.9,875.7,9.34
2021,8,24,16,404.05,445.6,629.88,9.89
2021,8,24,17,191.7,216.42,349.58,11.66
2021,8,24,18,20.57,25.98,68.7,13.61
2021,8,24,19,0,0,0,13.37
2021,8,24,20,0,0,0,13.12
2021,8,24,21,0,0,0,12.7
2021,8,24,22,0,0,0,12.08
2021,8,24,23,0,0,0,11.72
2021,8,25,0,0,0,0,11.41
2021,8,25,1,0,0,0,11.11
2021,8,25,2,0,0,0,10.74
2021,8,25,3,0,0,0,10.25
2021,8,25,4,0,0,0,9.95
2021,8,25,5,0,0,0,9.77
2021,8,25,6,97.88,98.77,192.3,10.56
2021,8,25,7,328.73,321.55,480.73,10.38
2021,8,25,8,554.45,549.52,747.38,9.89
2021,8,25,9,746.68,747.98,971.27,9.16
2021,8,25,10,889.38,898.92,1137.12,8.91
2021,8,25,11,954.93,984.27,1233.62,8.79
2021,8,25,12,944.19,1006.9,1254.17,8.79
2021,8,25,13,889.88,951.75,1197.33,8.85
2021,8,25,14,757.84,833.02,1066.95,8.91
2021,8,25,15,606.33,659.3,871.95,9.03
2021,8,25,16,393.38,444.85,625.55,9.34
2021,8,25,17,187.16,212,344.73,10.74
2021,8,25,18,24.35,23.75,65.17,12.63
2021,8,25,19,0,0,0,11.9
2021,8,25,20,0,0,0,11.54
2021,8,25,21,0,0,0,11.23
2021,8,25,22,0,0,0,11.05
2021,8,25,23,0,0,0,10.93
2021,8,26,0,0,0,0,10.8
2021,8,26,1,0,0,0,10.68
2021,8,26,2,0,0,0,10.5
2021,8,26,3,0,0,0,10.38
2021,8,26,4,0,0,0,10.25
2021,8,26,5,0,0,0,10.19
2021,8,26,6,97.09,97.25,189.6,10.68
2021,8,26,7,325.23,320.25,478.75,10.62
2021,8,26,8,549.29,546.38,745.65,10.01
2021,8,26,9,739.38,741.95,969.65,9.22
2021,8,26,10,873.49,892.17,1135.45,8.73
2021,8,26,11,936.55,977.3,1231.75,8.54
2021,8,26,12,940.84,1001.35,1251.92,8.54
2021,8,26,13,825.05,948.75,1194.65,8.61
2021,8,26,14,753.16,829,1063.75,8.73
2021,8,26,15,565.95,653.42,868.15,8.85
2021,8,26,16,369.21,437.62,621.17,9.22
2021,8,26,17,171.36,205.05,339.75,10.25
2021,8,26,18,21.39,21.15,61.67,12.08
2021,8,26,19,0,0,0,11.66
2021,8,26,20,0,0,0,11.29
2021,8,26,21,0,0,0,11.11
2021,8,26,22,0,0,0,10.99
2021,8,26,23,0,0,0,10.86
2021,8,27,0,0,0,0,10.8
2021,8,27,1,0,0,0,10.8
2021,8,27,2,0,0,0,10.8
2021,8,27,3,0,0,0,10.74
2021,8,27,4,0,0,0,10.68
2021,8,27,5,0,0,0,10.74
2021,8,27,6,86.88,87.88,186.9,11.05
2021,8,27,7,306.79,304.1,476.73,11.23
2021,8,27,8,527.22,527.38,743.83,10.93
2021,8,27,9,720.04,721.77,967.9,10.38
2021,8,27,10,816.88,867.42,1133.62,9.95
2021,8,27,11,883.57,951.35,1229.7,9.77
2021,8,27,12,847.72,977.48,1249.52,9.58
2021,8,27,13,754.91,924.23,1191.77,9.52
2021,8,27,14,565.24,806.9,1060.35,9.64
2021,8,27,15,384.63,634.77,864.2,9.89
2021,8,27,16,139.37,423.52,616.65,10.13
2021,8,27,17,63.09,195.95,334.73,11.29
2021,8,27,18,15.99,19.17,58.25,12.33
2021,8,27,19,0,0,0,11.78
2021,8,27,20,0,0,0,11.72
2021,8,27,21,0,0,0,11.35
2021,8,27,22,0,0,0,11.17
2021,8,27,23,0,0,0,11.05
2021,8,28,0,0,0,0,10.93
2021,8,28,1,0,0,0,10.8
2021,8,28,2,0,0,0,10.74
2021,8,28,3,0,0,0,10.68
2021,8,28,4,0,0,0,10.74
2021,8,28,5,0,0,0,10.74
2021,8,28,6,78.01,85.65,184.23,11.17
2021,8,28,7,295.12,301.02,474.67,11.23
2021,8,28,8,518.16,523.9,742,10.8
2021,8,28,9,714.85,717.58,966.12,10.19
2021,8,28,10,849.21,863.25,1131.75,9.64
2021,8,28,11,886.19,946.62,1227.6,9.34
2021,8,28,12,858.36,970.12,1247.08,9.16
2021,8,28,13,665.73,917.15,1188.85,9.22
2021,8,28,14,534.59,799.85,1056.9,9.34
2021,8,28,15,430.11,627.33,860.15,9.89
2021,8,28,16,265.85,415.58,612.05,10.86
2021,8,28,17,88.1,188.75,329.65,12.45
2021,8,28,18,14.85,17.48,54.88,13.06
2021,8,28,19,0,0,0,12.57
2021,8,28,20,0,0,0,12.33
2021,8,28,21,0,0,0,11.96
2021,8,28,22,0,0,0,11.66
2021,8,28,23,0,0,0,11.54
2021,8,29,0,0,0,0,11.35
2021,8,29,1,0,0,0,11.11
2021,8,29,2,0,0,0,10.99
2021,8,29,3,0,0,0,10.93
2021,8,29,4,0,0,0,10.86
2021,8,29,5,0,0,0,10.86
2021,8,29,6,68.25,81.27,181.58,11.54
2021,8,29,7,278.86,294.05,472.67,11.6
2021,8,29,8,507.48,516.55,740.23,11.05
2021,8,29,9,700.13,710.55,964.42,10.5
2021,8,29,10,812.59,857.3,1129.98,10.13
2021,8,29,11,878.51,942.05,1225.58,9.95
2021,8,29,12,851.26,969.45,1244.67,9.83
2021,8,29,13,705.74,915.25,1185.98,9.89
2021,8,29,14,524.26,796.62,1053.48,10.13
2021,8,29,15,325.19,622.25,856.15,10.5
2021,8,29,16,108.48,409.5,607.45,10.86
2021,8,29,17,50.7,181.88,324.48,11.96
2021,8,29,18,10.51,15.27,51.58,12.76
2021,8,29,19,0,0,0,12.51
2021,8,29,20,0,0,0,12.63
2021,8,29,21,0,0,0,12.7
2021,8,29,22,0,0,0,12.63
2021,8,29,23,0,0,0,12.63
2021,8,30,0,0,0,0,12.63
2021,8,30,1,0,0,0,12.57
2021,8,30,2,0,0,0,12.57
2021,8,30,3,0,0,0,12.51
2021,8,30,4,0,0,0,12.45
2021,8,30,5,0,0,0,12.39
2021,8,30,6,38.03,68.9,178.95,12.76
2021,8,30,7,142.89,268.33,470.65,12.82
2021,8,30,8,266.92,488.73,738.4,11.96
2021,8,30,9,362.69,683.75,962.65,11.6
2021,8,30,10,503.08,830.95,1128.1,11.29
2021,8,30,11,543.98,914,1223.45,11.17
2021,8,30,12,531.14,946.35,1242.17,11.41
2021,8,30,13,563.3,893.15,1183,11.96
2021,8,30,14,426.22,774.25,1049.95,12.39
2021,8,30,15,289.17,603.62,852.02,12.88
2021,8,30,16,175.83,392.83,602.75,13.79
2021,8,30,17,60.35,173.8,319.3,14.22
2021,8,30,18,11.09,14.23,48.35,14.04
2021,8,30,19,0,0,0,14.04
2021,8,30,20,0,0,0,13.73
2021,8,30,21,0,0,0,13.49
2021,8,30,22,0,0,0,13.24
2021,8,30,23,0,0,0,13.06
2021,8,31,0,0,0,0,13
2021,8,31,1,0,0,0,13
2021,8,31,2,0,0,0,12.94
2021,8,31,3,0,0,0,12.94
2021,8,31,4,0,0,0,12.94
2021,8,31,5,0,0,0,12.94
2021,8,31,6,51.28,79.33,176.38,13.12
2021,8,31,7,182.14,291.33,468.65,13.55
2021,8,31,8,333.69,509.88,736.62,13.79
2021,8,31,9,473.37,699.9,960.95,13.24
2021,8,31,10,591.23,843.3,1126.33,12.82
2021,8,31,11,549.25,923.65,1221.42,12.57
2021,8,31,12,523.77,948.88,1239.77,12.39
2021,8,31,13,540.31,897.9,1180.1,12.51
2021,8,31,14,446.74,779.67,1046.48,12.82
2021,8,31,15,292.17,607.3,847.95,13.24
2021,8,31,16,169,396.88,598.05,14.04
2021,8,31,17,66.81,173.3,314,14.22
2021,8,31,18,11.31,13.75,45.2,14.34
2021,8,31,19,0,0,0,14.47
2021,8,31,20,0,0,0,14.53
2021,8,31,21,0,0,0,14.59
2021,8,31,22,0,0,0,14.53
2021,8,31,23,0,0,0,14.47
2021,9,1,0,0,0,0,14.34
2021,9,1,1,0,0,0,14.22
2021,9,1,2,0,0,0,13.98
2021,9,1,3,0,0,0,13.67
2021,9,1,4,0,0,0,13.24
2021,9,1,5,0,0,0,12.88
2021,9,1,6,19.45,73.92,173.8,12.82
2021,9,1,7,84.49,280.6,466.62,12.94
2021,9,1,8,197.09,500.9,734.77,12.94
2021,9,1,9,289.86,695.35,959.15,12.63
2021,9,1,10,406.88,840.9,1124.4,12.45
2021,9,1,11,446.26,925.62,1219.23,12.45
2021,9,1,12,482.34,954.88,1237.2,12.45
2021,9,1,13,496.11,901.1,1177.02,12.39
2021,9,1,14,448.74,782.65,1042.83,12.51
2021,9,1,15,340.03,610.52,843.7,12.7
2021,9,1,16,207.17,400.67,593.25,12.94
2021,9,1,17,84.18,176.9,308.62,13.49
2021,9,1,18,14.71,13.2,42.12,14.04
2021,9,1,19,0,0,0,13.92
2021,9,1,20,0,0,0,13.67
2021,9,1,21,0,0,0,13.43
2021,9,1,22,0,0,0,13.18
2021,9,1,23,0,0,0,13
2021,9,2,0,0,0,0,12.82
2021,9,2,1,0,0,0,12.7
2021,9,2,2,0,0,0,12.7
2021,9,2,3,0,0,0,12.76
2021,9,2,4,0,0,0,12.76
2021,9,2,5,0,0,0,12.7
2021,9,2,6,63.07,74.55,171.23,13.18
2021,9,2,7,222.16,284.3,464.52,14.04
2021,9,2,8,411.26,507.15,732.85,13.85
2021,9,2,9,606.59,706.98,957.23,12.76
2021,9,2,10,753.23,850.15,1122.33,12.27
2021,9,2,11,835.77,931.65,1216.9,11.9
2021,9,2,12,774.66,951.95,1234.45,11.9
2021,9,2,13,714.96,898.88,1173.8,12.02
2021,9,2,14,545.49,779.27,1039.02,12.21
2021,9,2,15,367.2,604.65,839.33,12.51
2021,9,2,16,227.87,390.9,588.3,13
2021,9,2,17,51.29,166.35,303.17,13.67
2021,9,2,18,7.14,11.38,39.12,14.1
2021,9,2,19,0,0,0,13.98
2021,9,2,20,0,0,0,13.79
2021,9,2,21,0,0,0,13.49
2021,9,2,22,0,0,0,13
2021,9,2,23,0,0,0,12.76
2021,9,3,0,0,0,0,12.63
2021,9,3,1,0,0,0,12.57
2021,9,3,2,0,0,0,12.7
2021,9,3,3,0,0,0,12.76
2021,9,3,4,0,0,0,12.82
2021,9,3,5,0,0,0,12.76
2021,9,3,6,52.64,64.67,168.65,13.31
2021,9,3,7,219.96,266.58,462.4,14.1
2021,9,3,8,400.52,489.85,730.85,14.04
2021,9,3,9,560.34,684.05,955.23,12.33
2021,9,3,10,526.59,828.58,1120.17,12.15
2021,9,3,11,573.62,907.45,1214.45,12.02
2021,9,3,12,710.96,948.42,1231.6,12.02
2021,9,3,13,675.32,894.1,1170.42,12.02
2021,9,3,14,588.66,774.58,1035.1,12.15
2021,9,3,15,385.8,603.15,834.85,12.33
2021,9,3,16,179.02,393.1,583.27,13.12
2021,9,3,17,67.48,168.3,297.65,13.85
2021,9,3,18,9.52,11.08,36.23,13.85
2021,9,3,19,0,0,0,13.43
2021,9,3,20,0,0,0,13.12
2021,9,3,21,0,0,0,12.76
2021,9,3,22,0,0,0,12.33
2021,9,3,23,0,0,0,11.96
2021,9,4,0,0,0,0,11.66
2021,9,4,1,0,0,0,11.41
2021,9,4,2,0,0,0,11.17
2021,9,4,3,0,0,0,10.99
2021,9,4,4,0,0,0,10.8
2021,9,4,5,0,0,0,10.68
2021,9,4,6,66.29,68.67,166.1,11.9
2021,9,4,7,257.55,280,460.25,13.49
2021,9,4,8,473.56,506.08,728.85,11.9
2021,9,4,9,689.41,702.5,953.17,10.93
2021,9,4,10,836.6,849.12,1117.95,10.38
2021,9,4,11,894.5,931.67,1211.92,10.07
2021,9,4,12,724.19,953.52,1228.65,10.01
2021,9,4,13,629.21,896.45,1167,10.07
2021,9,4,14,510.7,775.38,1031.12,10.38
2021,9,4,15,169.17,599.75,830.3,10.8
2021,9,4,16,104.36,386.95,578.17,11.6
2021,9,4,17,55,160.4,292.08,13.18
2021,9,4,18,9.91,9.67,33.4,13.67
2021,9,4,19,0,0,0,13.24
2021,9,4,20,0,0,0,12.94
2021,9,4,21,0,0,0,12.7
2021,9,4,22,0,0,0,12.27
2021,9,4,23,0,0,0,11.84
2021,9,5,0,0,0,0,11.6
2021,9,5,1,0,0,0,11.47
2021,9,5,2,0,0,0,11.35
2021,9,5,3,0,0,0,11.23
2021,9,5,4,0,0,0,11.11
2021,9,5,5,0,0,0,11.11
2021,9,5,6,58.68,68.3,163.55,11.84
2021,9,5,7,206.98,276.65,458.08,12.39
2021,9,5,8,353.75,497.88,726.8,11.84
2021,9,5,9,407.2,689.73,951.1,11.41
2021,9,5,10,557.68,834.42,1115.7,11.05
2021,9,5,11,803.47,915.1,1209.35,10.8
2021,9,5,12,718.27,939.23,1225.65,10.86
2021,9,5,13,571.19,882.42,1163.5,11.29
2021,9,5,14,201.02,760.9,1027.05,11.78
2021,9,5,15,292.78,586.7,825.65,12.51
2021,9,5,16,73.91,371,573,13.31
2021,9,5,17,35.28,147.77,286.4,13.92
2021,9,5,18,6.54,8.35,30.67,14.04
2021,9,5,19,0,0,0,13.92
2021,9,5,20,0,0,0,13.79
2021,9,5,21,0,0,0,13.67
2021,9,5,22,0,0,0,13.55
2021,9,5,23,0,0,0,13.37
2021,9,6,0,0,0,0,13.31
2021,9,6,1,0,0,0,13.24
2021,9,6,2,0,0,0,13.18
2021,9,6,3,0,0,0,13.12
2021,9,6,4,0,0,0,13
2021,9,6,5,0,0,0,12.94
2021,9,6,6,51.62,65,161.02,13.12
2021,9,6,7,218,271.1,455.88,13.55
2021,9,6,8,404.98,489.83,724.65,13.73
2021,9,6,9,631.25,681.6,948.9,12.51
2021,9,6,10,793.95,826.62,1113.3,11.47
2021,9,6,11,826.11,908.67,1206.62,11.17
2021,9,6,12,652.36,939.45,1222.5,11.17
2021,9,6,13,599.89,881.3,1159.83,11.6
2021,9,6,14,448.85,756.9,1022.85,12.15
2021,9,6,15,244.23,578.95,820.9,12.7
2021,9,6,16,56.38,367.77,567.75,13.12
2021,9,6,17,22.78,143.58,280.73,13.73
2021,9,6,18,7.02,7.55,28.05,13.67
2021,9,6,19,0,0,0,13.18
2021,9,6,20,0,0,0,12.82
2021,9,6,21,0,0,0,12.57
2021,9,6,22,0,0,0,12.21
2021,9,6,23,0,0,0,11.9
2021,9,7,0,0,0,0,11.66
2021,9,7,1,0,0,0,11.41
2021,9,7,2,0,0,0,11.23
2021,9,7,3,0,0,0,11.05
2021,9,7,4,0,0,0,10.93
2021,9,7,5,0,0,0,10.8
2021,9,7,6,71.24,70.88,158.5,11.96
2021,9,7,7,273.38,287.83,453.65,14.16
2021,9,7,8,497.8,513.45,722.55,12.51
2021,9,7,9,694.34,709.12,946.73,10.86
2021,9,7,10,834.98,856.15,1110.92,10.44
2021,9,7,11,908.84,916.55,1203.92,10.25
2021,9,7,12,894.03,943.75,1219.38,10.13
2021,9,7,13,825.23,893.45,1156.17,10.13
2021,9,7,14,748.79,769.88,1018.65,10.31
2021,9,7,15,573.12,590.98,816.15,10.99
2021,9,7,16,370.02,374.1,562.45,11.84
2021,9,7,17,136.46,147.2,275,13.31
2021,9,7,18,8.12,7,25.52,14.16
2021,9,7,19,0,0,0,13.06
2021,9,7,20,0,0,0,12.33
2021,9,7,21,0,0,0,12.33
2021,9,7,22,0,0,0,12.21
2021,9,7,23,0,0,0,11.84
2021,9,8,0,0,0,0,11.72
2021,9,8,1,0,0,0,11.54
2021,9,8,2,0,0,0,11.35
2021,9,8,3,0,0,0,11.05
2021,9,8,4,0,0,0,10.74
2021,9,8,5,0,0,0,10.5
2021,9,8,6,59.94,69.45,156.02,10.8
2021,9,8,7,280.07,287.42,451.48,10.99
2021,9,8,8,516.28,514.35,720.45,10.56
2021,9,8,9,708.81,710.75,944.6,9.83
2021,9,8,10,795.75,857.98,1108.6,9.4
2021,9,8,11,880.24,941.42,1201.27,9.03
2021,9,8,12,858.73,960.77,1216.27,8.91
2021,9,8,13,788.3,900.9,1152.55,8.97
2021,9,8,14,665.25,775.33,1014.48,9.03
2021,9,8,15,500.48,595.8,811.4,9.16
2021,9,8,16,328.28,377.3,557.15,9.4
2021,9,8,17,131.76,147.48,269.25,10.31
2021,9,8,18,8.66,6.4,23.1,10.86
2021,9,8,19,0,0,0,10.74
2021,9,8,20,0,0,0,10.8
2021,9,8,21,0,0,0,10.74
2021,9,8,22,0,0,0,10.62
2021,9,8,23,0,0,0,10.44
2021,9,9,0,0,0,0,10.38
2021,9,9,1,0,0,0,10.31
2021,9,9,2,0,0,0,10.19
2021,9,9,3,0,0,0,10.13
2021,9,9,4,0,0,0,10.07
2021,9,9,5,0,0,0,10.01
2021,9,9,6,72.42,70.85,153.58,10.19
2021,9,9,7,295.05,288.1,449.3,10.5
2021,9,9,8,521.41,513.52,718.4,10.44
2021,9,9,9,711.25,710.23,942.5,10.07
2021,9,9,10,858.95,857.6,1106.3,9.7
2021,9,9,11,935.34,941.88,1198.65,9.52
2021,9,9,12,931.38,975.6,1213.2,9.52
2021,9,9,13,817.53,918.08,1148.95,9.64
2021,9,9,14,767.69,793.33,1010.27,9.64
2021,9,9,15,601.82,612.12,806.62,9.58
2021,9,9,16,389.78,390.67,551.85,9.83
2021,9,9,17,151.81,155.23,263.48,10.62
2021,9,9,18,8.79,6.45,20.8,11.6
2021,9,9,19,0,0,0,11.17
2021,9,9,20,0,0,0,10.86
2021,9,9,21,0,0,0,10.62
2021,9,9,22,0,0,0,10.44
2021,9,9,23,0,0,0,10.31
2021,9,10,0,0,0,0,10.25
2021,9,10,1,0,0,0,10.19
2021,9,10,2,0,0,0,10.13
2021,9,10,3,0,0,0,10.01
2021,9,10,4,0,0,0,9.89
2021,9,10,5,0,0,0,9.83
2021,9,10,6,68.28,66.25,151.12,10.01
2021,9,10,7,285.46,278.3,447.12,9.95
2021,9,10,8,511.09,503.33,716.35,9.28
2021,9,10,9,701.94,700.73,940.42,8.67
2021,9,10,10,852.96,851.73,1104.05,8.18
2021,9,10,11,925.99,932.05,1196.08,7.81
2021,9,10,12,938.75,960.45,1210.17,7.57
2021,9,10,13,860.45,900.05,1145.4,7.39
2021,9,10,14,761.53,774.95,1006.12,7.32
2021,9,10,15,589.25,595.38,801.88,7.2
2021,9,10,16,373.79,376.83,546.52,7.26
2021,9,10,17,139.55,146.38,257.65,9.34
2021,9,10,18,8.22,5.5,18.6,9.83
2021,9,10,19,0,0,0,9.03
2021,9,10,20,0,0,0,8.79
2021,9,10,21,0,0,0,8.61
2021,9,10,22,0,0,0,8.24
2021,9,10,23,0,0,0,7.93
2021,9,11,0,0,0,0,7.69
2021,9,11,1,0,0,0,7.45
2021,9,11,2,0,0,0,7.2
2021,9,11,3,0,0,0,6.9
2021,9,11,4,0,0,0,6.65
2021,9,11,5,0,0,0,6.47
2021,9,11,6,69.38,67.55,148.7,7.08
2021,9,11,7,292.85,286.8,444.95,7.45
2021,9,11,8,522.05,516.02,714.25,6.53
2021,9,11,9,715.63,715.02,938.27,5.98
2021,9,11,10,865.37,864.15,1101.7,5.74
2021,9,11,11,945.07,948.45,1193.38,5.68
2021,9,11,12,937.77,942.77,1207.02,5.74
2021,9,11,13,875.82,879.88,1141.73,5.86
2021,9,11,14,750.69,749.98,1001.88,5.98
2021,9,11,15,569.89,564.3,797.02,6.16
2021,9,11,16,347.54,342,541.12,6.53
2021,9,11,17,113.51,119.6,251.77,9.16
2021,9,11,18,7.34,4.12,16.52,9.03
2021,9,11,19,0,0,0,8.79
2021,9,11,20,0,0,0,8.67
2021,9,11,21,0,0,0,8.54
2021,9,11,22,0,0,0,8.42
2021,9,11,23,0,0,0,8.24
2021,9,12,0,0,0,0,8
2021,9,12,1,0,0,0,7.81
2021,9,12,2,0,0,0,7.63
2021,9,12,3,0,0,0,7.45
2021,9,12,4,0,0,0,7.32
2021,9,12,5,0,0,0,7.14
2021,9,12,6,63.14,61.8,146.27,7.57
2021,9,12,7,275.84,270.3,442.7,7.63
2021,9,12,8,505.15,498.15,712.1,7.32
2021,9,12,9,698.8,697.33,936.05,6.71
2021,9,12,10,850.83,849.25,1099.25,6.47
2021,9,12,11,766.1,912.71,1190.55,6.29
2021,9,12,12,776.41,923.57,1203.75,6.16
2021,9,12,13,903.91,907.25,1137.92,6.16
2021,9,12,14,773.41,778.77,997.52,6.1
2021,9,12,15,584.26,593.2,792.1,6.1
2021,9,12,16,353.9,368.5,535.67,6.41
2021,9,12,17,126.17,134.95,245.85,8.85
2021,9,12,18,7.52,4.12,14.55,9.03
2021,9,12,19,0,0,0,8.48
2021,9,12,20,0,0,0,8.3
2021,9,12,21,0,0,0,8.18
2021,9,12,22,0,0,0,8.18
2021,9,12,23,0,0,0,8.12
2021,9,13,0,0,0,0,8.06
2021,9,13,1,0,0,0,7.93
2021,9,13,2,0,0,0,7.75
2021,9,13,3,0,0,0,7.57
2021,9,13,4,0,0,0,7.39
2021,9,13,5,0,0,0,7.2
2021,9,13,6,63.8,64.02,143.88,7.75
2021,9,13,7,283.7,283.15,440.42,7.93
2021,9,13,8,511.64,511.73,709.9,7.14
2021,9,13,9,709.77,708.25,933.77,6.35
2021,9,13,10,855.81,854.73,1096.75,5.86
2021,9,13,11,932.36,936.67,1187.73,5.62
2021,9,13,12,957.9,960.73,1200.45,5.49
2021,9,13,13,890.57,897.12,1134.08,5.68
2021,9,13,14,762.3,766,993.1,5.92
2021,9,13,15,580.3,580.38,787.12,6.23
2021,9,13,16,363.62,358.08,530.15,6.84
2021,9,13,17,129.85,136.25,252.55,9.46
2021,9,13,18,0,0,0,10.01
2021,9,13,19,0,0,0,9.77
2021,9,13,20,0,0,0,9.77
2021,9,13,21,0,0,0,9.83
2021,9,13,22,0,0,0,9.95
2021,9,13,23,0,0,0,10.13
2021,9,14,0,0,0,0,10.44
2021,9,14,1,0,0,0,10.8
2021,9,14,2,0,0,0,11.11
2021,9,14,3,0,0,0,11.29
2021,9,14,4,0,0,0,11.47
2021,9,14,5,0,0,0,11.6
2021,9,14,6,60.82,59.12,141.45,11.9
2021,9,14,7,272.09,266.95,438.08,12.08
2021,9,14,8,495.73,490.27,707.58,10.5
2021,9,14,9,686.03,685,931.3,9.28
2021,9,14,10,828.05,830.83,1094.02,8.61
2021,9,14,11,869.62,907.8,1184.62,8.36
2021,9,14,12,860.28,932.92,1196.9,8.36
2021,9,14,13,736.47,871.83,1130,8.42
2021,9,14,14,651.67,746.3,988.48,8.54
2021,9,14,15,441.27,565.67,781.98,8.79
2021,9,14,16,266.27,347.4,524.52,9.22
2021,9,14,17,93.13,129.2,244.77,10.56
2021,9,14,18,0,0,0,11.47
2021,9,14,19,0,0,0,11.72
2021,9,14,20,0,0,0,12.08
2021,9,14,21,0,0,0,12.51
2021,9,14,22,0,0,0,13
2021,9,14,23,0,0,0,13.24
2021,9,15,0,0,0,0,13.31
2021,9,15,1,0,0,0,13.24
2021,9,15,2,0,0,0,13.12
2021,9,15,3,0,0,0,12.94
2021,9,15,4,0,0,0,12.63
2021,9,15,5,0,0,0,12.15
2021,9,15,6,60.16,59.62,139.02,11.78
2021,9,15,7,279.76,273.33,435.67,11.11
2021,9,15,8,502.14,497.67,705.17,9.28
2021,9,15,9,688.96,691.62,928.77,8.18
2021,9,15,10,834.29,837.73,1091.23,7.87
2021,9,15,11,899.41,915.8,1181.45,7.81
2021,9,15,12,876.25,928.9,1193.25,7.69
2021,9,15,13,763.62,866.83,1125.83,7.57
2021,9,15,14,625.3,739.38,983.77,7.63
2021,9,15,15,374.95,558.05,776.75,7.87
2021,9,15,16,209.99,340.15,518.85,8.36
2021,9,15,17,72.7,122,237.12,10.07
2021,9,15,18,0,0,0,11.54
2021,9,15,19,0,0,0,10.99
2021,9,15,20,0,0,0,10.62
2021,9,15,21,0,0,0,10.56
2021,9,15,22,0,0,0,10.5
2021,9,15,23,0,0,0,10.38
2021,9,16,0,0,0,0,10.25
2021,9,16,1,0,0,0,10.01
2021,9,16,2,0,0,0,9.83
2021,9,16,3,0,0,0,9.64
2021,9,16,4,0,0,0,9.4
2021,9,16,5,0,0,0,9.28
2021,9,16,6,55.4,56.12,136.6,9.58
2021,9,16,7,271.74,264.98,433.27,9.58
2021,9,16,8,492.16,486.95,702.77,8.91
2021,9,16,9,678.71,679.1,926.23,8.61
2021,9,16,10,812.9,821.4,1088.4,8.48
2021,9,16,11,855.56,899.35,1178.23,8.48
2021,9,16,12,801.13,916.62,1189.58,8.67
2021,9,16,13,686.21,856.77,1121.62,9.03
2021,9,16,14,585.9,731.85,979.02,9.52
2021,9,16,15,411.26,551.92,771.5,10.13
2021,9,16,16,226.55,334.4,513.12,10.74
2021,9,16,17,67.21,116.5,229.55,11.54
2021,9,16,18,0,0,0,12.27
2021,9,16,19,0,0,0,12.33
2021,9,16,20,0,0,0,12.39
2021,9,16,21,0,0,0,12.27
2021,9,16,22,0,0,0,11.84
2021,9,16,23,0,0,0,11.29
2021,9,17,0,0,0,0,10.86
2021,9,17,1,0,0,0,10.56
2021,9,17,2,0,0,0,10.19
2021,9,17,3,0,0,0,9.95
2021,9,17,4,0,0,0,9.7
2021,9,17,5,0,0,0,9.52
2021,9,17,6,29.93,57.5,134.2,9.95
2021,9,17,7,144.18,270.55,430.85,10.25
2021,9,17,8,286.14,492.7,700.33,9.16
2021,9,17,9,495.94,683.77,923.65,8.91
2021,9,17,10,683.51,824.7,1085.55,8.73
2021,9,17,11,791.55,901.92,1175,8.79
2021,9,17,12,851.45,917.5,1185.88,8.97
2021,9,17,13,754.94,855.62,1117.4,9.22
2021,9,17,14,608.76,729.62,974.27,9.83
2021,9,17,15,454.4,550.8,766.23,10.5
2021,9,17,16,246.8,335.58,507.4,11.54
2021,9,17,17,74.99,117.12,222.1,12.76
2021,9,17,18,0,0,0,13.37
2021,9,17,19,0,0,0,13.12
2021,9,17,20,0,0,0,12.94
2021,9,17,21,0,0,0,12.82
2021,9,17,22,0,0,0,12.57
2021,9,17,23,0,0,0,12.21
2021,9,18,0,0,0,0,11.78
2021,9,18,1,0,0,0,11.41
2021,9,18,2,0,0,0,11.17
2021,9,18,3,0,0,0,10.99
2021,9,18,4,0,0,0,10.74
2021,9,18,5,0,0,0,10.62
2021,9,18,6,52.02,55.17,131.83,11.35
2021,9,18,7,257.07,264.65,428.42,13.67
2021,9,18,8,482.7,485.02,697.9,12.21
2021,9,18,9,675.37,676.02,921.05,9.89
2021,9,18,10,807.43,817.08,1082.67,9.4
2021,9,18,11,861.98,893.58,1171.75,9.03
2021,9,18,12,809,912.25,1182.15,8.85
2021,9,18,13,771.51,851.73,1113.17,8.73
2021,9,18,14,604.96,727.75,969.5,8.61
2021,9,18,15,347.34,549.58,760.92,8.61
2021,9,18,16,189.34,334.55,501.65,9.22
2021,9,18,17,56.51,114.35,214.75,11.6
2021,9,18,18,0,0,0,11.29
2021,9,18,19,0,0,0,11.23
2021,9,18,20,0,0,0,11.29
2021,9,18,21,0,0,0,11.29
2021,9,18,22,0,0,0,11.29
2021,9,18,23,0,0,0,11.23
2021,9,19,0,0,0,0,10.99
2021,9,19,1,0,0,0,10.74
2021,9,19,2,0,0,0,10.38
2021,9,19,3,0,0,0,9.89
2021,9,19,4,0,0,0,9.52
2021,9,19,5,0,0,0,9.16
2021,9,19,6,58.3,57.27,129.42,9.52
2021,9,19,7,274.53,272,425.95,9.77
2021,9,19,8,495.05,493.6,695.38,8.91
2021,9,19,9,686.56,684.8,918.38,8.24
2021,9,19,10,823.05,827.42,1079.73,8.12
2021,9,19,11,874.46,901.17,1168.4,8.18
2021,9,19,12,810.67,910.75,1178.33,8.18
2021,9,19,13,719.17,849.75,1108.83,8.24
